,DATE_CODE,NAME,REGION,INFLUENZA_POSTIVE_CASES,WEEKLY_MAX_AQI,CATEGORY,DEFINING_PARAMETER,STATE_NAME
2192,202032,Placer,Northern,0,87.0,Moderate,Ozone,California
2193,202032,Plumas,Northern,0,44.0,Good,PM2.5,California
2194,202032,Sacramento,Northern,0,90.0,Moderate,Ozone,California
2195,202032,Shasta,Northern,0,46.0,Good,Ozone,California
2196,202032,Siskiyou,Northern,0,43.0,Good,Ozone,California
2197,202032,Sutter,Northern,0,58.0,Moderate,Ozone,California
2198,202032,Tehama,Northern,0,61.0,Moderate,Ozone,California
2199,202032,Trinity,Northern,0,58.0,Moderate,PM2.5,California
2200,202032,Washoe,Northern,0,61.0,Moderate,Ozone,Nevada
2201,202032,White Pine,Northern,0,100.0,Moderate,Ozone,Nevada
2202,202032,Yolo,Northern,0,47.0,Good,Ozone,California
2203,202032,Kern,Upper Southern,0,101.0,Unhealthy for Sensitive Groups,Ozone,California
2204,202032,Los Angeles,Upper Southern,0,200.0,Unhealthy,Ozone,California
2205,202032,San Luis Obispo,Upper Southern,0,50.0,Good,Ozone,California
2206,202032,Santa Barbara,Upper Southern,0,45.0,Good,PM2.5,California
2207,202032,Ventura,Upper Southern,0,84.0,Moderate,Ozone,California
2208,202033,Alameda,Bay Area,0,71.0,Moderate,Ozone,California
2209,202033,Contra Costa,Bay Area,0,90.0,Moderate,Ozone,California
2210,202033,Marin,Bay Area,0,43.0,Good,PM2.5,California
2211,202033,Napa,Bay Area,0,67.0,Moderate,Ozone,California
2212,202033,San Francisco,Bay Area,0,53.0,Moderate,PM2.5,California
2213,202033,San Mateo,Bay Area,0,49.0,Good,PM2.5,California
2214,202033,Santa Clara,Bay Area,0,93.0,Moderate,Ozone,California
2215,202033,Santa Cruz,Bay Area,0,53.0,Moderate,PM2.5,California
2216,202033,Solano,Bay Area,0,80.0,Moderate,Ozone,California
2217,202033,Sonoma,Bay Area,0,41.0,Good,PM2.5,California
2218,202033,Calaveras,Central,0,97.0,Moderate,Ozone,California
2219,202033,Fresno,Central,0,140.0,Unhealthy for Sensitive Groups,Ozone,California
2220,202033,Inyo,Central,0,74.0,Moderate,Ozone,California
2221,202033,Kings,Central,0,87.0,Moderate,Ozone,California
2222,202033,Madera,Central,0,108.0,Unhealthy for Sensitive Groups,Ozone,California
2223,202033,Mariposa,Central,0,105.0,Unhealthy for Sensitive Groups,Ozone,California
2224,202033,Merced,Central,0,105.0,Unhealthy for Sensitive Groups,Ozone,California
2225,202033,Mono,Central,0,27.0,Good,PM2.5,California
2226,202033,Monterey,Central,0,46.0,Good,Ozone,California
2227,202033,San Benito,Central,0,64.0,Moderate,Ozone,California
2228,202033,San Joaquin,Central,0,74.0,Moderate,Ozone,California
2229,202033,Stanislaus,Central,0,126.0,Unhealthy for Sensitive Groups,Ozone,California
2230,202033,Tulare,Central,0,164.0,Unhealthy,Ozone,California
2231,202033,Tuolumne,Central,0,67.0,Moderate,Ozone,California
2232,202033,Imperial,Lower Southern,0,97.0,Moderate,Ozone,California
2233,202033,Orange,Lower Southern,0,87.0,Moderate,Ozone,California
2234,202033,Riverside,Lower Southern,0,209.0,Very Unhealthy,Ozone,California
2235,202033,San Bernardino,Lower Southern,0,233.0,Very Unhealthy,Ozone,California
2236,202033,San Diego,Lower Southern,0,129.0,Unhealthy for Sensitive Groups,Ozone,California
2237,202033,Amador,Northern,0,77.0,Moderate,Ozone,California
2238,202033,Butte,Northern,0,87.0,Moderate,Ozone,California
2239,202033,Carson City,Northern,0,55.0,Moderate,PM2.5,Nevada
2240,202033,Churchill,Northern,0,46.0,Good,Ozone,Nevada
2241,202033,Clark,Northern,0,87.0,Moderate,Ozone,Nevada
2242,202033,Colusa,Northern,0,42.0,Good,Ozone,California
2243,202033,Del Norte,Northern,0,65.0,Moderate,PM2.5,California
2244,202033,Douglas,Northern,0,112.0,Unhealthy for Sensitive Groups,Ozone,Colorado
2245,202033,El Dorado,Northern,0,100.0,Moderate,Ozone,California
2246,202033,Elko,Northern,0,55.0,Moderate,PM10,Nevada
2247,202033,Glenn,Northern,0,48.0,Good,Ozone,California
2248,202033,Humboldt,Northern,0,40.0,Good,PM2.5,California
2249,202033,Humboldt,Northern,0,40.0,Good,PM2.5,California
2250,202033,Humboldt,Northern,0,40.0,Good,PM2.5,California
2251,202033,Humboldt,Northern,0,40.0,Good,PM2.5,California
2252,202033,Lake,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Ohio
2253,202033,Lake,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Ohio
2254,202033,Lake,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Ohio
2255,202033,Lake,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Ohio
2256,202033,Lincoln,Northern,0,46.0,Good,Ozone,Missouri
2257,202033,Lyon,Northern,0,65.0,Moderate,PM10,Nevada
2258,202033,Mendocino,Northern,0,43.0,Good,Ozone,California
2259,202033,Nevada,Northern,0,108.0,Unhealthy for Sensitive Groups,Ozone,California
2260,202033,Nye,Northern,0,31.0,Good,PM10,Nevada
2261,202033,Placer,Northern,0,126.0,Unhealthy for Sensitive Groups,Ozone,California
2262,202033,Plumas,Northern,0,31.0,Good,PM2.5,California
2263,202033,Sacramento,Northern,0,90.0,Moderate,Ozone,California
2264,202033,Shasta,Northern,0,54.0,Moderate,Ozone,California
2265,202033,Siskiyou,Northern,0,54.0,Moderate,PM2.5,California
2266,202033,Sutter,Northern,0,71.0,Moderate,Ozone,California
2267,202033,Tehama,Northern,0,77.0,Moderate,Ozone,California
2268,202033,Trinity,Northern,0,76.0,Moderate,PM2.5,California
2269,202033,Washoe,Northern,0,108.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2270,202033,White Pine,Northern,0,61.0,Moderate,Ozone,Nevada
2271,202033,Yolo,Northern,0,58.0,Moderate,Ozone,California
2272,202033,Kern,Upper Southern,0,151.0,Unhealthy,Ozone,California
2273,202033,Los Angeles,Upper Southern,0,220.0,Very Unhealthy,Ozone,California
2274,202033,San Luis Obispo,Upper Southern,0,71.0,Moderate,Ozone,California
2275,202033,Santa Barbara,Upper Southern,0,71.0,Moderate,Ozone,California
2276,202033,Ventura,Upper Southern,0,67.0,Moderate,Ozone,California
2277,202034,Alameda,Bay Area,0,174.0,Unhealthy,PM2.5,California
2278,202034,Contra Costa,Bay Area,0,164.0,Unhealthy,PM2.5,California
2279,202034,Marin,Bay Area,0,114.0,Unhealthy for Sensitive Groups,PM2.5,California
2280,202034,Napa,Bay Area,0,140.0,Unhealthy for Sensitive Groups,PM2.5,California
2281,202034,San Francisco,Bay Area,0,111.0,Unhealthy for Sensitive Groups,PM2.5,California
2282,202034,San Mateo,Bay Area,0,141.0,Unhealthy for Sensitive Groups,PM2.5,California
2283,202034,Santa Clara,Bay Area,0,166.0,Unhealthy,PM2.5,California
2284,202034,Santa Cruz,Bay Area,0,426.0,Hazardous,PM2.5,California
2285,202034,Solano,Bay Area,0,186.0,Unhealthy,PM10,California
2286,202034,Sonoma,Bay Area,0,97.0,Moderate,PM2.5,California
2287,202034,Calaveras,Central,0,192.0,Unhealthy,PM2.5,California
2288,202034,Fresno,Central,0,229.0,Very Unhealthy,PM2.5,California
2289,202034,Inyo,Central,0,157.0,Unhealthy,PM2.5,California
2290,202034,Kings,Central,0,198.0,Unhealthy,PM2.5,California
2291,202034,Madera,Central,0,194.0,Unhealthy,PM2.5,California
2292,202034,Mariposa,Central,0,187.0,Unhealthy,Ozone,California
2293,202034,Merced,Central,0,183.0,Unhealthy,PM2.5,California
2294,202034,Mono,Central,0,155.0,Unhealthy,PM2.5,California
2295,202034,Monterey,Central,0,250.0,Very Unhealthy,PM2.5,California
2296,202034,San Benito,Central,0,166.0,Unhealthy,PM2.5,California
2297,202034,San Joaquin,Central,0,178.0,Unhealthy,PM2.5,California
2298,202034,Stanislaus,Central,0,178.0,Unhealthy,PM2.5,California
2299,202034,Tulare,Central,0,209.0,Very Unhealthy,Ozone,California
2300,202034,Tuolumne,Central,0,143.0,Unhealthy for Sensitive Groups,Ozone,California
2301,202034,Imperial,Lower Southern,0,111.0,Unhealthy for Sensitive Groups,PM10,California
2302,202034,Orange,Lower Southern,0,195.0,Unhealthy,Ozone,California
2303,202034,Riverside,Lower Southern,0,210.0,Very Unhealthy,Ozone,California
2304,202034,San Bernardino,Lower Southern,0,236.0,Very Unhealthy,Ozone,California
2305,202034,San Diego,Lower Southern,0,140.0,Unhealthy for Sensitive Groups,Ozone,California
2306,202034,Amador,Northern,0,156.0,Unhealthy,Ozone,California
2307,202034,Butte,Northern,0,192.0,Unhealthy,PM2.5,California
2308,202034,Carson City,Northern,0,171.0,Unhealthy,PM2.5,Nevada
2309,202034,Churchill,Northern,0,147.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2310,202034,Clark,Northern,0,140.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2311,202034,Colusa,Northern,0,179.0,Unhealthy,PM2.5,California
2312,202034,Del Norte,Northern,0,20.0,Good,PM2.5,California
2313,202034,Douglas,Northern,0,166.0,Unhealthy,PM2.5,Nevada
2314,202034,El Dorado,Northern,0,190.0,Unhealthy,Ozone,California
2315,202034,Elko,Northern,0,154.0,Unhealthy,PM2.5,Nevada
2316,202034,Glenn,Northern,0,184.0,Unhealthy,PM2.5,California
2317,202034,Humboldt,Northern,0,23.0,Good,Ozone,California
2318,202034,Humboldt,Northern,0,23.0,Good,Ozone,California
2319,202034,Humboldt,Northern,0,23.0,Good,Ozone,California
2320,202034,Humboldt,Northern,0,23.0,Good,Ozone,California
2321,202034,Lake,Northern,0,143.0,Unhealthy for Sensitive Groups,PM2.5,Oregon
2322,202034,Lake,Northern,0,143.0,Unhealthy for Sensitive Groups,PM2.5,Oregon
2323,202034,Lake,Northern,0,143.0,Unhealthy for Sensitive Groups,PM2.5,Oregon
2324,202034,Lake,Northern,0,143.0,Unhealthy for Sensitive Groups,PM2.5,Oregon
2325,202034,Lincoln,Northern,0,71.0,Moderate,PM10,Wyoming
2326,202034,Lyon,Northern,0,119.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2327,202034,Mendocino,Northern,0,106.0,Unhealthy for Sensitive Groups,PM2.5,California
2328,202034,Nevada,Northern,0,218.0,Very Unhealthy,Ozone,California
2329,202034,Nye,Northern,0,69.0,Moderate,PM10,Nevada
2330,202034,Placer,Northern,0,222.0,Very Unhealthy,PM2.5,California
2331,202034,Plumas,Northern,0,207.0,Very Unhealthy,PM2.5,California
2332,202034,Sacramento,Northern,0,173.0,Unhealthy,PM2.5,California
2333,202034,Shasta,Northern,0,141.0,Unhealthy for Sensitive Groups,PM2.5,California
2334,202034,Siskiyou,Northern,0,153.0,Unhealthy,PM2.5,California
2335,202034,Sutter,Northern,0,190.0,Unhealthy,PM2.5,California
2336,202034,Tehama,Northern,0,181.0,Unhealthy,PM2.5,California
2337,202034,Trinity,Northern,0,160.0,Unhealthy,PM2.5,California
2338,202034,Washoe,Northern,0,164.0,Unhealthy,PM2.5,Nevada
2339,202034,White Pine,Northern,0,136.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2340,202034,Yolo,Northern,0,166.0,Unhealthy,PM2.5,California
2341,202034,Kern,Upper Southern,0,210.0,Very Unhealthy,PM2.5,California
2342,202034,Los Angeles,Upper Southern,0,222.0,Very Unhealthy,Ozone,California
2343,202034,San Luis Obispo,Upper Southern,0,292.0,Very Unhealthy,PM2.5,California
2344,202034,Santa Barbara,Upper Southern,0,150.0,Unhealthy for Sensitive Groups,Ozone,California
2345,202034,Ventura,Upper Southern,0,151.0,Unhealthy,Ozone,California
2346,202035,Alameda,Bay Area,0,156.0,Unhealthy,PM2.5,California
2347,202035,Contra Costa,Bay Area,0,158.0,Unhealthy,PM2.5,California
2348,202035,Marin,Bay Area,0,77.0,Moderate,PM2.5,California
2349,202035,Napa,Bay Area,0,128.0,Unhealthy for Sensitive Groups,PM2.5,California
2350,202035,San Francisco,Bay Area,0,96.0,Moderate,PM2.5,California
2351,202035,San Mateo,Bay Area,0,113.0,Unhealthy for Sensitive Groups,PM2.5,California
2352,202035,Santa Clara,Bay Area,0,125.0,Unhealthy for Sensitive Groups,PM2.5,California
2353,202035,Santa Cruz,Bay Area,0,210.0,Very Unhealthy,PM2.5,California
2354,202035,Solano,Bay Area,0,142.0,Unhealthy for Sensitive Groups,PM2.5,California
2355,202035,Sonoma,Bay Area,0,75.0,Moderate,PM2.5,California
2356,202035,Calaveras,Central,0,167.0,Unhealthy,PM2.5,California
2357,202035,Fresno,Central,0,177.0,Unhealthy,Ozone,California
2358,202035,Inyo,Central,0,131.0,Unhealthy for Sensitive Groups,PM2.5,California
2359,202035,Kings,Central,0,178.0,Unhealthy,PM2.5,California
2360,202035,Madera,Central,0,174.0,Unhealthy,PM2.5,California
2361,202035,Mariposa,Central,0,187.0,Unhealthy,Ozone,California
2362,202035,Merced,Central,0,162.0,Unhealthy,PM2.5,California
2363,202035,Mono,Central,0,121.0,Unhealthy for Sensitive Groups,PM2.5,California
2364,202035,Monterey,Central,0,99.0,Moderate,PM2.5,California
2365,202035,San Benito,Central,0,108.0,Unhealthy for Sensitive Groups,PM2.5,California
2366,202035,San Joaquin,Central,0,183.0,Unhealthy,PM2.5,California
2367,202035,Stanislaus,Central,0,174.0,Unhealthy,PM2.5,California
2368,202035,Tulare,Central,0,174.0,Unhealthy,Ozone,California
2369,202035,Tuolumne,Central,0,133.0,Unhealthy for Sensitive Groups,Ozone,California
2370,202035,Imperial,Lower Southern,0,119.0,Unhealthy for Sensitive Groups,Ozone,California
2371,202035,Orange,Lower Southern,0,71.0,Moderate,Ozone,California
2372,202035,Riverside,Lower Southern,0,147.0,Unhealthy for Sensitive Groups,Ozone,California
2373,202035,San Bernardino,Lower Southern,0,164.0,Unhealthy,Ozone,California
2374,202035,San Diego,Lower Southern,0,90.0,Moderate,PM2.5,California
2375,202035,Amador,Northern,0,74.0,Moderate,Ozone,California
2376,202035,Butte,Northern,0,167.0,Unhealthy,PM2.5,California
2377,202035,Carson City,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2378,202035,Churchill,Northern,0,71.0,Moderate,Ozone,Nevada
2379,202035,Clark,Northern,0,93.0,Moderate,Ozone,Nevada
2380,202035,Colusa,Northern,0,172.0,Unhealthy,PM2.5,California
2381,202035,Del Norte,Northern,0,52.0,Moderate,PM2.5,California
2382,202035,Douglas,Northern,0,143.0,Unhealthy for Sensitive Groups,Ozone,Colorado
2383,202035,El Dorado,Northern,0,126.0,Unhealthy for Sensitive Groups,Ozone,California
2384,202035,Elko,Northern,0,55.0,Moderate,PM2.5,Nevada
2385,202035,Glenn,Northern,0,160.0,Unhealthy,PM2.5,California
2386,202035,Humboldt,Northern,0,38.0,Good,PM10,California
2387,202035,Humboldt,Northern,0,38.0,Good,PM10,California
2388,202035,Humboldt,Northern,0,38.0,Good,PM10,California
2389,202035,Humboldt,Northern,0,38.0,Good,PM10,California
2390,202035,Lake,Northern,0,180.0,Unhealthy,PM2.5,California
2391,202035,Lake,Northern,0,180.0,Unhealthy,PM2.5,California
2392,202035,Lake,Northern,0,180.0,Unhealthy,PM2.5,California
2393,202035,Lake,Northern,0,180.0,Unhealthy,PM2.5,California
2394,202035,Lincoln,Northern,0,53.0,Moderate,PM2.5,Montana
2395,202035,Lyon,Northern,0,90.0,Moderate,Ozone,Nevada
2396,202035,Mendocino,Northern,0,178.0,Unhealthy,PM2.5,California
2397,202035,Nevada,Northern,0,169.0,Unhealthy,PM2.5,California
2398,202035,Nye,Northern,0,29.0,Good,PM10,Nevada
2399,202035,Placer,Northern,0,175.0,Unhealthy,PM2.5,California
2400,202035,Plumas,Northern,0,327.0,Hazardous,PM2.5,California
2401,202035,Sacramento,Northern,0,171.0,Unhealthy,PM2.5,California
2402,202035,Shasta,Northern,0,133.0,Unhealthy for Sensitive Groups,PM2.5,California
2403,202035,Siskiyou,Northern,0,155.0,Unhealthy,PM2.5,California
2404,202035,Sutter,Northern,0,166.0,Unhealthy,PM2.5,California
2405,202035,Tehama,Northern,0,166.0,Unhealthy,PM2.5,California
2406,202035,Trinity,Northern,0,156.0,Unhealthy,PM2.5,California
2407,202035,Washoe,Northern,0,146.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2408,202035,White Pine,Northern,0,74.0,Moderate,Ozone,Nevada
2409,202035,Yolo,Northern,0,147.0,Unhealthy for Sensitive Groups,PM2.5,California
2410,202035,Kern,Upper Southern,0,159.0,Unhealthy,Ozone,California
2411,202035,Los Angeles,Upper Southern,0,129.0,Unhealthy for Sensitive Groups,Ozone,California
2412,202035,San Luis Obispo,Upper Southern,0,108.0,Unhealthy for Sensitive Groups,Ozone,California
2413,202035,Santa Barbara,Upper Southern,0,55.0,Moderate,PM2.5,California
2414,202035,Ventura,Upper Southern,0,71.0,Moderate,Ozone,California
2415,202036,Alameda,Bay Area,0,166.0,Unhealthy,Ozone,California
2416,202036,Contra Costa,Bay Area,0,128.0,Unhealthy for Sensitive Groups,PM2.5,California
2417,202036,Marin,Bay Area,0,80.0,Moderate,Ozone,California
2418,202036,Napa,Bay Area,0,122.0,Unhealthy for Sensitive Groups,Ozone,California
2419,202036,San Francisco,Bay Area,0,94.0,Moderate,PM2.5,California
2420,202036,San Mateo,Bay Area,0,122.0,Unhealthy for Sensitive Groups,Ozone,California
2421,202036,Santa Clara,Bay Area,0,154.0,Unhealthy,Ozone,California
2422,202036,Santa Cruz,Bay Area,0,123.0,Unhealthy for Sensitive Groups,PM2.5,California
2423,202036,Solano,Bay Area,0,136.0,Unhealthy for Sensitive Groups,Ozone,California
2424,202036,Sonoma,Bay Area,0,58.0,Moderate,PM2.5,California
2425,202036,Calaveras,Central,0,110.0,Unhealthy for Sensitive Groups,PM2.5,California
2426,202036,Fresno,Central,0,154.0,Unhealthy,Ozone,California
2427,202036,Inyo,Central,0,247.0,Very Unhealthy,PM2.5,California
2428,202036,Kings,Central,0,147.0,Unhealthy for Sensitive Groups,Ozone,California
2429,202036,Madera,Central,0,174.0,Unhealthy,Ozone,California
2430,202036,Mariposa,Central,0,126.0,Unhealthy for Sensitive Groups,Ozone,California
2431,202036,Merced,Central,0,154.0,Unhealthy,Ozone,California
2432,202036,Mono,Central,0,249.0,Very Unhealthy,PM2.5,California
2433,202036,Monterey,Central,0,81.0,Moderate,PM2.5,California
2434,202036,San Benito,Central,0,108.0,Unhealthy for Sensitive Groups,Ozone,California
2435,202036,San Joaquin,Central,0,149.0,Unhealthy for Sensitive Groups,PM2.5,California
2436,202036,Stanislaus,Central,0,135.0,Unhealthy for Sensitive Groups,PM2.5,California
2437,202036,Tulare,Central,0,172.0,Unhealthy,Ozone,California
2438,202036,Tuolumne,Central,0,97.0,Moderate,Ozone,California
2439,202036,Imperial,Lower Southern,0,154.0,Unhealthy,Ozone,California
2440,202036,Orange,Lower Southern,0,218.0,Very Unhealthy,Ozone,California
2441,202036,Riverside,Lower Southern,0,213.0,Very Unhealthy,Ozone,California
2442,202036,San Bernardino,Lower Southern,0,230.0,Very Unhealthy,Ozone,California
2443,202036,San Diego,Lower Southern,0,192.0,Unhealthy,Ozone,California
2444,202036,Amador,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,California
2445,202036,Butte,Northern,0,155.0,Unhealthy,PM2.5,California
2446,202036,Carson City,Northern,0,123.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2447,202036,Churchill,Northern,0,48.0,Good,Ozone,Nevada
2448,202036,Clark,Northern,0,115.0,Unhealthy for Sensitive Groups,Ozone,Nevada
2449,202036,Colusa,Northern,0,184.0,Unhealthy,PM2.5,California
2450,202036,Del Norte,Northern,0,82.0,Moderate,PM2.5,California
2451,202036,Douglas,Northern,0,126.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2452,202036,El Dorado,Northern,0,133.0,Unhealthy for Sensitive Groups,Ozone,California
2453,202036,Elko,Northern,0,98.0,Moderate,PM2.5,Nevada
2454,202036,Glenn,Northern,0,176.0,Unhealthy,PM2.5,California
2455,202036,Humboldt,Northern,0,54.0,Moderate,PM2.5,California
2456,202036,Humboldt,Northern,0,54.0,Moderate,PM2.5,California
2457,202036,Humboldt,Northern,0,54.0,Moderate,PM2.5,California
2458,202036,Humboldt,Northern,0,54.0,Moderate,PM2.5,California
2459,202036,Lake,Northern,0,157.0,Unhealthy,PM2.5,California
2460,202036,Lake,Northern,0,157.0,Unhealthy,PM2.5,California
2461,202036,Lake,Northern,0,157.0,Unhealthy,PM2.5,California
2462,202036,Lake,Northern,0,157.0,Unhealthy,PM2.5,California
2463,202036,Lincoln,Northern,0,59.0,Moderate,PM2.5,Montana
2464,202036,Lyon,Northern,0,78.0,Moderate,PM10,Nevada
2465,202036,Mendocino,Northern,0,149.0,Unhealthy for Sensitive Groups,PM2.5,California
2466,202036,Nevada,Northern,0,159.0,Unhealthy,PM2.5,California
2467,202036,Nye,Northern,0,35.0,Good,PM10,Nevada
2468,202036,Placer,Northern,0,161.0,Unhealthy,PM2.5,California
2469,202036,Plumas,Northern,0,293.0,Very Unhealthy,PM2.5,California
2470,202036,Sacramento,Northern,0,155.0,Unhealthy,PM2.5,California
2471,202036,Shasta,Northern,0,126.0,Unhealthy for Sensitive Groups,Ozone,California
2472,202036,Siskiyou,Northern,0,150.0,Unhealthy for Sensitive Groups,PM2.5,California
2473,202036,Sutter,Northern,0,139.0,Unhealthy for Sensitive Groups,PM2.5,California
2474,202036,Tehama,Northern,0,155.0,Unhealthy,PM2.5,California
2475,202036,Trinity,Northern,0,128.0,Unhealthy for Sensitive Groups,PM2.5,California
2476,202036,Washoe,Northern,0,112.0,Unhealthy for Sensitive Groups,PM2.5,Nevada
2477,202036,White Pine,Northern,0,55.0,Moderate,PM2.5,Nevada
2478,202036,Yolo,Northern,0,159.0,Unhealthy,PM2.5,California
2479,202036,Kern,Upper Southern,0,190.0,Unhealthy,Ozone,California
2480,202036,Los Angeles,Upper Southern,0,235.0,Very Unhealthy,Ozone,California
2481,202036,San Luis Obispo,Upper Southern,0,119.0,Unhealthy for Sensitive Groups,Ozone,California
2482,202036,Santa Barbara,Upper Southern,0,90.0,Moderate,Ozone,California
2483,202036,Ventura,Upper Southern,0,150.0,Unhealthy for Sensitive Groups,Ozone,California
2484,202037,Alameda,Bay Area,0,218.0,Very Unhealthy,PM2.5,California
2485,202037,Contra Costa,Bay Area,0,197.0,Unhealthy,PM2.5,California
2486,202037,Marin,Bay Area,0,206.0,Very Unhealthy,PM2.5,California
2487,202037,Napa,Bay Area,0,170.0,Unhealthy,PM2.5,California
2488,202037,San Francisco,Bay Area,0,198.0,Unhealthy,PM2.5,California
2489,202037,San Mateo,Bay Area,0,186.0,Unhealthy,PM2.5,California
2490,202037,Santa Clara,Bay Area,0,186.0,Unhealthy,PM2.5,California
2491,202037,Santa Cruz,Bay Area,0,167.0,Unhealthy,PM2.5,California
2492,202037,Solano,Bay Area,0,204.0,Very Unhealthy,PM2.5,California
2493,202037,Sonoma,Bay Area,0,187.0,Unhealthy,PM2.5,California
2494,202037,Calaveras,Central,0,176.0,Unhealthy,PM2.5,California
2495,202037,Fresno,Central,0,298.0,Very Unhealthy,PM2.5,California
2496,202037,Inyo,Central,0,684.0,Hazardous,PM10,California
2497,202037,Kings,Central,0,543.0,Hazardous,PM10,California
2498,202037,Madera,Central,0,227.0,Very Unhealthy,PM10,California
2499,202037,Mariposa,Central,0,314.0,Hazardous,PM2.5,California
2500,202037,Merced,Central,0,183.0,Unhealthy,PM2.5,California
2501,202037,Mono,Central,0,786.0,Hazardous,PM10,California
2502,202037,Monterey,Central,0,171.0,Unhealthy,PM2.5,California
2503,202037,San Benito,Central,0,157.0,Unhealthy,PM2.5,California
2504,202037,San Joaquin,Central,0,195.0,Unhealthy,PM2.5,California
2505,202037,Stanislaus,Central,0,189.0,Unhealthy,PM10,California
2506,202037,Tulare,Central,0,181.0,Unhealthy,PM10,California
2507,202037,Tuolumne,Central,0,71.0,Moderate,Ozone,California
2508,202037,Imperial,Lower Southern,0,82.0,Moderate,PM10,California
2509,202037,Orange,Lower Southern,0,126.0,Unhealthy for Sensitive Groups,PM2.5,California
2510,202037,Riverside,Lower Southern,0,174.0,Unhealthy,Ozone,California
2511,202037,San Bernardino,Lower Southern,0,201.0,Very Unhealthy,Ozone,California
2512,202037,San Diego,Lower Southern,0,161.0,Unhealthy,PM2.5,California
2513,202037,Amador,Northern,0,54.0,Moderate,Ozone,California
2514,202037,Butte,Northern,0,379.0,Hazardous,PM2.5,California
2515,202037,Carson City,Northern,0,160.0,Unhealthy,PM2.5,Nevada
2516,202037,Churchill,Northern,0,67.0,Moderate,Ozone,Nevada
2517,202037,Clark,Northern,0,509.0,Hazardous,PM2.5,Washington
2518,202037,Colusa,Northern,0,198.0,Unhealthy,PM2.5,California
2519,202037,Del Norte,Northern,0,220.0,Very Unhealthy,PM2.5,California
2520,202037,Douglas,Northern,0,518.0,Hazardous,PM2.5,Oregon
2521,202037,El Dorado,Northern,0,124.0,Unhealthy for Sensitive Groups,PM10,California
2522,202037,Elko,Northern,0,81.0,Moderate,PM10,Nevada
2523,202037,Glenn,Northern,0,197.0,Unhealthy,PM2.5,California
2524,202037,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM10,California
2525,202037,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM10,California
2526,202037,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM10,California
2527,202037,Humboldt,Northern,0,109.0,Unhealthy for Sensitive Groups,PM10,California
2528,202037,Lake,Northern,0,165.0,Unhealthy,PM10,Oregon
2529,202037,Lake,Northern,0,165.0,Unhealthy,PM10,Oregon
2530,202037,Lake,Northern,0,165.0,Unhealthy,PM10,Oregon
2531,202037,Lake,Northern,0,165.0,Unhealthy,PM10,Oregon
2532,202037,Lincoln,Northern,0,327.0,Hazardous,PM2.5,Montana
2533,202037,Lyon,Northern,0,149.0,Unhealthy for Sensitive Groups,PM10,Nevada
2534,202037,Mendocino,Northern,0,456.0,Hazardous,PM2.5,California
2535,202037,Nevada,Northern,0,252.0,Very Unhealthy,PM2.5,California
2536,202037,Nye,Northern,0,200.0,Unhealthy,PM10,Nevada
2537,202037,Placer,Northern,0,218.0,Very Unhealthy,PM2.5,California
2538,202037,Plumas,Northern,0,469.0,Hazardous,PM2.5,California
2539,202037,Sacramento,Northern,0,200.0,Unhealthy,PM2.5,California
2540,202037,Shasta,Northern,0,166.0,Unhealthy,PM2.5,California
2541,202037,Siskiyou,Northern,0,359.0,Hazardous,PM2.5,California
2542,202037,Sutter,Northern,0,303.0,Hazardous,PM2.5,California
2543,202037,Tehama,Northern,0,196.0,Unhealthy,PM2.5,California
2544,202037,Trinity,Northern,0,193.0,Unhealthy,PM2.5,California
2545,202037,Washoe,Northern,0,240.0,Very Unhealthy,PM2.5,Nevada
2546,202037,White Pine,Northern,0,77.0,Moderate,Ozone,Nevada
2547,202037,Yolo,Northern,0,192.0,Unhealthy,PM2.5,California
2548,202037,Kern,Upper Southern,0,267.0,Very Unhealthy,PM10,California
2549,202037,Los Angeles,Upper Southern,0,199.0,Unhealthy,PM2.5,California
2550,202037,San Luis Obispo,Upper Southern,0,158.0,Unhealthy,PM2.5,California
2551,202037,Santa Barbara,Upper Southern,0,156.0,Unhealthy,PM2.5,California
2552,202037,Ventura,Upper Southern,0,122.0,Unhealthy for Sensitive Groups,PM2.5,California
2553,202038,Alameda,Bay Area,0,183.0,Unhealthy,PM2.5,California
2554,202038,Contra Costa,Bay Area,0,177.0,Unhealthy,PM2.5,California
2555,202038,Marin,Bay Area,0,167.0,Unhealthy,PM2.5,California
